0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,2025-01-30 22:58:38.496297,COIN,303.41,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 22:59:08.556076,COIN,303.17,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:03:03.558118,COIN,301.69,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:03:36.354801,COIN,301.31,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:05:15.739997,COIN,301.48,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:06:56.807353,COIN,301.42,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:10:13.085005,COIN,301.49,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:12:35.632933,COIN,301.51,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:14:52.221629,COIN,300.49,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:17:45.030493,COIN,300.48,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:19:20.969253,COIN,300.78,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:48:48.302332,TSLA,402.80,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:50:06.160559,TSLA,402.80,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:52:45.099528,TSLA,406.73,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:52:53.085020,TSLA,407.19,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:53:00.878160,TSLA,406.74,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:54:27.884134,TSLA,403.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:55:00.280356,TSLA,403.94,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:55:18.804843,TSLA,403.03,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:55:33.077596,TSLA,403.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:56:25.376813,TSLA,402.86,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:57:02.888784,TSLA,402.97,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:58:11.483618,TSLA,403.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:00:12.469835,TSLA,402.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:00:37.752440,TSLA,402.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:02:00.607562,TSLA,402.97,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:03:12.453005,TSLA,401.76,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:04:31.918000,TSLA,403.21,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:05:50.017995,TSLA,402.91,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:07:45.756359,TSLA,401.55,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:07:47.757888,TSLA,400.19,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:07:52.512664,TSLA,401.46,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:07:54.765219,TSLA,400.36,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:08:18.044696,TSLA,401.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:08:35.074784,TSLA,400.58,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:08:42.826217,TSLA,400.36,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:09:32.440052,TSLA,400.98,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:09:39.949734,TSLA,400.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:10:03.734831,TSLA,399.55,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:10:34.530129,TSLA,400.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:10:45.296145,TSLA,400.49,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:13:32.263387,TSLA,400.36,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:18:15.572811,TSLA,400.40,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:18:57.092043,TSLA,400.88,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:19:00.345937,TSLA,401.40,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:19:02.349396,TSLA,400.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:19:18.120199,TSLA,400.37,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:22:04.328083,TSLA,399.66,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:23:26.103294,TSLA,399.80,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:23:47.134093,TSLA,399.85,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:24:49.222129,TSLA,399.27,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:25:40.291376,TSLA,398.71,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:26:34.110800,TSLA,399.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:29:04.052219,TSLA,395.62,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:29:11.561508,TSLA,395.48,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:29:44.359220,TSLA,397.48,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:30:03.413108,TSLA,397.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:30:34.208909,TSLA,396.80,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:31:06.004608,TSLA,397.19,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:31:34.581181,TSLA,397.27,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:32:25.905724,TSLA,396.95,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:19:36.751590,TSLA,397.99,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:22:13.168076,TSLA,398.89,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:25:31.785155,TSLA,398.92,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:29:41.403084,TSLA,399.05,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:34:24.997068,TSLA,398.75,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:40:18.358955,TSLA,399.29,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:43:41.289054,TSLA,400.97,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:46:36.960933,TSLA,401.61,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:48:46.472571,TSLA,402.70,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:51:05.945684,TSLA,403.27,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:54:38.310829,TSLA,404.58,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:55:26.659520,TSLA,404.78,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:57:39.432274,TSLA,406.18,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:58:53.838629,TSLA,406.27,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:49:01.821772,COIN,290.70,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:44.406458,COIN,289.81,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:58.273229,COIN,289.81,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:56:20.578793,COIN,289.44,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:00:04.208695,COIN,290.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:01:12.550787,COIN,290.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:04:39.494971,COIN,290.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:05:51.524105,COIN,290.84,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:09:55.972803,COIN,290.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:12:09.382591,COIN,290.99,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:15:03.334868,COIN,290.47,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:17:10.212139,COIN,289.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:18:42.070283,COIN,290.35,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:24:06.912075,COIN,289.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:31:39.589202,COIN,289.31,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:22:02.145329,COIN,300.48,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:23:19.303191,COIN,300.33,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:29:15.852367,COIN,299.74,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:32:42.513977,COIN,299.81,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:37:30.264818,COIN,299.08,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:43:41.288056,COIN,298.88,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:46:16.918531,COIN,298.40,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:49:06.514247,COIN,298.56,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:51:34.258208,COIN,298.88,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:54:30.295019,COIN,299.16,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:57:56.470045,COIN,299.53,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:49:06.831363,COIN,291.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:54:32.392359,COIN,290.60,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:54:51.918890,COIN,290.20,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:55:28.067629,COIN,290.60,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:56:22.581261,COIN,290.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:57:10.650892,COIN,290.20,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:58:58.876933,COIN,289.81,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:01:11.295607,COIN,290.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:01:34.076743,COIN,290.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:05:39.015130,COIN,290.90,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:08:58.596371,COIN,290.94,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:09:01.349339,COIN,290.15,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:09:35.443740,COIN,290.30,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:10:01.731821,COIN,290.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:18:24.545864,COIN,290.46,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:21:48.303744,COIN,290.44,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:22:25.356995,COIN,290.45,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:23:03.818438,COIN,289.21,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:29:20.576176,COIN,289.21,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:32:09.131437,COIN,290.46,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:32:48.613726,COIN,289.71,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:23:08.033311,COIN,300.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:28:13.829384,COIN,299.89,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:33:18.352340,COIN,300.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:35:14.112116,COIN,299.78,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:36:29.629180,COIN,299.35,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:37:13.354916,COIN,299.17,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:38:49.419323,COIN,299.20,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:42:09.597642,COIN,298.30,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:45:16.039293,COIN,298.58,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:47:36.077741,COIN,298.32,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 03:49:08.832747,TSLA,402.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:53:18.288796,TSLA,403.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:53:24.297293,TSLA,402.68,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:53:28.051694,TSLA,403.99,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:53:51.332619,TSLA,404.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:11.862192,TSLA,401.98,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:14.614108,TSLA,401.22,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:39.901508,TSLA,402.52,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:54:46.158706,TSLA,402.88,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:55:49.822327,TSLA,403.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:56:06.845238,TSLA,402.98,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:56:18.109076,TSLA,402.49,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:57:30.178404,TSLA,402.80,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:59:05.134801,TSLA,402.31,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:59:20.400939,TSLA,401.63,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:59:21.653087,TSLA,401.81,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 03:59:31.667139,TSLA,402.13,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:00:36.000464,TSLA,401.71,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:01:50.096484,TSLA,402.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:02:00.358563,TSLA,402.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:04:28.111395,TSLA,402.80,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:07:20.971803,TSLA,399.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:08:46.082766,TSLA,400.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:09:22.377632,TSLA,399.96,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:09:35.442744,TSLA,399.72,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:09:49.714779,TSLA,399.19,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:10:16.505445,TSLA,399.56,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:10:44.044662,TSLA,399.84,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:11:34.265261,TSLA,400.39,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:12:40.183230,TSLA,399.65,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:13:12.733809,TSLA,399.36,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:14:30.030565,TSLA,400.01,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:18:08.521658,TSLA,400.13,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:18:32.808965,TSLA,398.64,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:18:40.818877,TSLA,399.45,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:18:51.585421,TSLA,398.26,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:19:13.365146,TSLA,400.15,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:19:23.377448,TSLA,400.21,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:21:12.755650,TSLA,399.97,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:21:16.003578,TSLA,399.96,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:21:23.515030,TSLA,399.88,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:21:29.774572,TSLA,399.09,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:21:37.036968,TSLA,399.21,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:22:22.351727,TSLA,399.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:23:37.369027,TSLA,399.58,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:25:03.992394,TSLA,398.76,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:25:55.851966,TSLA,398.80,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:28:06.227159,TSLA,395.52,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:30:22.191289,TSLA,396.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:30:27.949575,TSLA,396.51,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:30:55.239945,TSLA,397.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:31:37.086205,TSLA,396.75,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 23:23:15.044774,TSLA,398.97,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:26:54.192031,TSLA,398.46,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:33:11.338468,TSLA,398.72,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:35:53.289682,TSLA,398.98,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:44:59.754702,TSLA,400.94,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:48:28.183677,TSLA,402.87,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:56:13.007347,TSLA,405.29,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:58:13.253883,TSLA,406.29,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 23:58:59.851278,TSLA,406.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:33:31.149073,TSLA,396.75,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:34:38.745285,TSLA,396.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:35:27.173834,TSLA,394.99,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:35:40.192249,TSLA,393.31,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:36:16.995928,TSLA,392.52,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:36:25.007298,TSLA,392.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:37:29.354782,TSLA,394.75,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:37:45.921238,TSLA,394.75,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:40:40.019636,TSLA,398.12,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:41:01.407023,TSLA,398.55,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:41:29.449540,TSLA,397.10,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:41:40.715895,TSLA,396.40,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:41:54.236384,TSLA,393.68,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:01.668864,TSLA,395.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:10.167156,TSLA,393.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:19.394446,TSLA,393.02,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:20.870562,TSLA,393.07,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:23.875376,TSLA,393.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:26.627865,TSLA,393.12,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:38.109999,TSLA,393.55,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:51.877996,TSLA,393.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:54.381455,TSLA,393.62,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:42:57.886163,TSLA,393.51,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:43:02.142001,TSLA,394.38,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:43:07.649738,TSLA,393.99,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:17.168640,TSLA,405.76,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:25.432318,TSLA,405.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:34.446618,TSLA,403.10,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:39.955378,TSLA,404.08,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:43.710902,TSLA,404.08,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:47:48.968116,TSLA,404.23,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:48:21.765203,TSLA,403.08,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:48:23.768223,TSLA,403.06,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:48:37.291072,TSLA,402.87,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:49:09.683074,TSLA,404.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:49:53.293340,TSLA,404.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:50:06.310381,TSLA,404.73,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:51:12.160679,TSLA,405.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:51:14.164197,TSLA,405.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:52:53.272691,TSLA,408.72,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:53:36.994976,TSLA,408.52,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:54:13.546820,TSLA,409.12,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:54:39.588980,TSLA,407.34,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:55:05.279644,TSLA,405.29,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:55:11.248161,TSLA,406.97,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:55:18.507859,TSLA,406.34,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:55:28.521109,TSLA,406.26,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:57:23.067446,TSLA,410.07,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:58:03.375496,TSLA,409.54,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:59:16.481609,TSLA,407.72,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:59:25.494155,TSLA,408.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:59:59.045532,TSLA,407.47,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:00:19.777032,TSLA,407.52,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:03:40.831723,TSLA,409.20,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:03:43.587284,TSLA,412.40,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:03:47.843030,TSLA,411.96,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:03:51.849709,TSLA,411.97,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:03:54.853596,TSLA,410.37,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:04:09.124045,TSLA,411.39,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:04:22.143428,TSLA,411.40,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:05:27.990158,TSLA,410.18,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:06:50.609022,TSLA,407.94,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:07:32.420429,TSLA,407.59,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:07:44.439001,TSLA,408.04,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:09:39.858490,TSLA,409.15,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:09:48.372465,TSLA,409.13,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:09:59.637343,TSLA,409.59,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:10:26.677931,TSLA,409.50,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:11:17.250831,TSLA,409.09,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:12:35.366358,TSLA,407.09,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:13:25.937924,TSLA,408.00,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 04:33:43.916436,TSLA,397.25,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:26.509697,TSLA,395.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:29.513916,TSLA,394.98,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:34.020206,TSLA,394.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:36.274547,TSLA,393.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:46.538824,TSLA,396.29,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:36:55.302184,TSLA,394.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:37:12.831434,TSLA,396.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:37:14.832835,TSLA,395.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:37:25.350415,TSLA,395.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:37:34.361467,TSLA,394.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:37:51.387255,TSLA,396.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:38:06.658281,TSLA,396.02,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:38:18.677324,TSLA,397.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:39:23.270538,TSLA,397.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:40:44.381940,TSLA,398.96,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:41:17.432755,TSLA,399.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:42:49.624724,TSLA,394.95,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 04:42:56.635375,TSLA,394.49,,1,MARKET,LONG,,,,,,,,,
